selected_index,dataset_split,camera,video_file,episode_index,frame_index,timestamp_seconds,source_frame,output_file,selection_reason,notes
75,short,head_left,file-000.mp4,132,25390,846.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000132_frame025390_t846333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000132_frame025390_t846333.jpg,stratified_coverage,hard_score=0.115902; brightness=0.580043; contrast=0.152772; edge_density=0.125625; sharpness=0.003586
76,short,head_left,file-000.mp4,133,25550,851.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000133_frame025550_t851667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000133_frame025550_t851667.jpg,stratified_coverage,hard_score=0.116868; brightness=0.580929; contrast=0.158053; edge_density=0.122969; sharpness=0.003793
77,short,head_left,file-000.mp4,134,25790,859.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000134_frame025790_t859667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000134_frame025790_t859667.jpg,stratified_coverage,hard_score=0.112614; brightness=0.574986; contrast=0.154544; edge_density=0.121615; sharpness=0.003725
78,short,head_left,file-000.mp4,136,26270,875.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000136_frame026270_t875667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000136_frame026270_t875667.jpg,stratified_coverage,hard_score=0.113419; brightness=0.579673; contrast=0.153395; edge_density=0.117448; sharpness=0.003521
79,short,head_left,file-000.mp4,139,26750,891.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000139_frame026750_t891667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000139_frame026750_t891667.jpg,stratified_coverage,hard_score=0.112553; brightness=0.571599; contrast=0.159014; edge_density=0.123333; sharpness=0.003865
80,short,head_left,file-000.mp4,141,27230,907.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000141_frame027230_t907667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000141_frame027230_t907667.jpg,stratified_coverage,hard_score=0.112195; brightness=0.579269; contrast=0.150431; edge_density=0.116510; sharpness=0.003252
81,short,head_left,file-000.mp4,143,27630,921.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000143_frame027630_t921000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000143_frame027630_t921000.jpg,stratified_coverage,hard_score=0.113278; brightness=0.585031; contrast=0.147925; edge_density=0.112604; sharpness=0.003225
82,short,head_left,file-000.mp4,146,28110,937.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000146_frame028110_t937000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000146_frame028110_t937000.jpg,stratified_coverage,hard_score=0.113261; brightness=0.570434; contrast=0.160550; edge_density=0.126354; sharpness=0.003816
83,short,head_left,file-000.mp4,148,28590,953.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000148_frame028590_t953000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000148_frame028590_t953000.jpg,stratified_coverage,hard_score=0.113035; brightness=0.586763; contrast=0.147238; edge_density=0.109479; sharpness=0.003243
84,short,head_left,file-000.mp4,150,28830,961.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000150_frame028830_t961000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000150_frame028830_t961000.jpg,stratified_coverage,hard_score=0.117089; brightness=0.568619; contrast=0.166181; edge_density=0.137448; sharpness=0.004099
85,short,head_left,file-000.mp4,151,29070,969.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000151_frame029070_t969000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000151_frame029070_t969000.jpg,stratified_coverage,hard_score=0.112763; brightness=0.572795; contrast=0.158150; edge_density=0.122760; sharpness=0.003709
86,short,head_left,file-000.mp4,153,29480,982.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000153_frame029480_t982667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000153_frame029480_t982667.jpg,stratified_coverage,hard_score=0.110632; brightness=0.566605; contrast=0.161320; edge_density=0.123333; sharpness=0.003692
87,short,head_left,file-000.mp4,156,29960,998.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000156_frame029960_t998667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000156_frame029960_t998667.jpg,stratified_coverage,hard_score=0.116347; brightness=0.580122; contrast=0.159830; edge_density=0.121094; sharpness=0.003889
88,short,head_left,file-000.mp4,158,30440,1014.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000158_frame030440_t1014667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000158_frame030440_t1014667.jpg,stratified_coverage,hard_score=0.109189; brightness=0.559123; contrast=0.164383; edge_density=0.128438; sharpness=0.003748
89,short,head_left,file-000.mp4,161,30920,1030.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000161_frame030920_t1030667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000161_frame030920_t1030667.jpg,stratified_coverage,hard_score=0.116637; brightness=0.582934; contrast=0.157743; edge_density=0.119115; sharpness=0.003719
90,short,head_left,file-000.mp4,163,31320,1044.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000163_frame031320_t1044000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000163_frame031320_t1044000.jpg,stratified_coverage,hard_score=0.115614; brightness=0.579314; contrast=0.157202; edge_density=0.122188; sharpness=0.003623
91,short,head_left,file-000.mp4,165,31800,1060.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000165_frame031800_t1060000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000165_frame031800_t1060000.jpg,stratified_coverage,hard_score=0.113620; brightness=0.577407; contrast=0.156291; edge_density=0.119479; sharpness=0.003460
92,short,head_left,file-000.mp4,168,32280,1076.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000168_frame032280_t1076000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000168_frame032280_t1076000.jpg,stratified_coverage,hard_score=0.116343; brightness=0.578310; contrast=0.157254; edge_density=0.126250; sharpness=0.003634
93,short,head_left,file-000.mp4,169,32520,1084.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000169_frame032520_t1084000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000169_frame032520_t1084000.jpg,stratified_coverage,hard_score=0.116858; brightness=0.570639; contrast=0.161655; edge_density=0.137083; sharpness=0.003901
94,short,head_left,file-000.mp4,170,32680,1089.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000170_frame032680_t1089333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000170_frame032680_t1089333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118199; brightness=0.571251; contrast=0.164421; edge_density=0.138229; sharpness=0.004041
95,short,head_left,file-000.mp4,170,32760,1092.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000170_frame032760_t1092000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000170_frame032760_t1092000.jpg,stratified_coverage,hard_score=0.114380; brightness=0.566941; contrast=0.163513; edge_density=0.133437; sharpness=0.003786
96,short,head_left,file-000.mp4,171,32840,1094.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000171_frame032840_t1094667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000171_frame032840_t1094667.jpg,stratified_coverage,hard_score=0.116848; brightness=0.581855; contrast=0.158057; edge_density=0.121354; sharpness=0.003772
97,short,head_left,file-000.mp4,172,33160,1105.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000172_frame033160_t1105333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000172_frame033160_t1105333.jpg,stratified_coverage,hard_score=0.108875; brightness=0.559880; contrast=0.166114; edge_density=0.124688; sharpness=0.003744
98,short,head_left,file-000.mp4,175,33640,1121.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000175_frame033640_t1121333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000175_frame033640_t1121333.jpg,stratified_coverage,hard_score=0.112998; brightness=0.566017; contrast=0.165586; edge_density=0.128646; sharpness=0.003803
99,short,head_left,file-000.mp4,176,33800,1126.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000176_frame033800_t1126667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000176_frame033800_t1126667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118180; brightness=0.580751; contrast=0.160031; edge_density=0.125990; sharpness=0.004026
100,short,head_left,file-000.mp4,177,34120,1137.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000177_frame034120_t1137333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000177_frame034120_t1137333.jpg,stratified_coverage,hard_score=0.113202; brightness=0.581983; contrast=0.150340; edge_density=0.115417; sharpness=0.003441
101,short,head_left,file-000.mp4,180,34600,1153.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000180_frame034600_t1153333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000180_frame034600_t1153333.jpg,stratified_coverage,hard_score=0.113974; brightness=0.572612; contrast=0.160423; edge_density=0.125208; sharpness=0.003768
102,short,head_left,file-000.mp4,181,34760,1158.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000181_frame034760_t1158667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000181_frame034760_t1158667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117673; brightness=0.581283; contrast=0.159377; edge_density=0.123958; sharpness=0.003944
103,short,head_left,file-000.mp4,182,35000,1166.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000182_frame035000_t1166667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000182_frame035000_t1166667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.119345; brightness=0.587406; contrast=0.151068; edge_density=0.126250; sharpness=0.003639
104,short,head_left,file-000.mp4,182,35080,1169.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000182_frame035080_t1169333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000182_frame035080_t1169333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117290; brightness=0.583956; contrast=0.151748; edge_density=0.124583; sharpness=0.003653
105,short,head_left,file-000.mp4,184,35480,1182.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000184_frame035480_t1182667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000184_frame035480_t1182667.jpg,stratified_coverage,hard_score=0.109333; brightness=0.565998; contrast=0.161335; edge_density=0.120000; sharpness=0.003635
106,short,head_left,file-000.mp4,186,35720,1190.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000186_frame035720_t1190667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000186_frame035720_t1190667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118319; brightness=0.580633; contrast=0.160821; edge_density=0.125990; sharpness=0.004049
107,short,head_left,file-000.mp4,187,35960,1198.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000187_frame035960_t1198667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000187_frame035960_t1198667.jpg,stratified_coverage,hard_score=0.111534; brightness=0.571150; contrast=0.158460; edge_density=0.121146; sharpness=0.003722
108,short,head_left,file-000.mp4,189,36440,1214.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000189_frame036440_t1214667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000189_frame036440_t1214667.jpg,stratified_coverage,hard_score=0.112804; brightness=0.581753; contrast=0.150458; edge_density=0.114375; sharpness=0.003430
109,short,head_left,file-000.mp4,191,36840,1228.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000191_frame036840_t1228000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000191_frame036840_t1228000.jpg,stratified_coverage,hard_score=0.110447; brightness=0.581645; contrast=0.148247; edge_density=0.108542; sharpness=0.003247
110,short,head_left,file-000.mp4,194,37320,1244.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000194_frame037320_t1244000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000194_frame037320_t1244000.jpg,stratified_coverage,hard_score=0.111735; brightness=0.568780; contrast=0.161629; edge_density=0.123125; sharpness=0.003769
111,short,head_left,file-000.mp4,196,37810,1260.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000196_frame037810_t1260333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000196_frame037810_t1260333.jpg,stratified_coverage,hard_score=0.112106; brightness=0.585467; contrast=0.145928; edge_density=0.109635; sharpness=0.003108
112,short,head_left,file-000.mp4,199,38210,1273.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000199_frame038210_t1273667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file000_episode000199_frame038210_t1273667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117639; brightness=0.584924; contrast=0.156206; edge_density=0.120417; sharpness=0.003570
