frame_id,dataset_split,camera,source_id,video_file,video_file_index,episode_index,source_frame_index,episode_frame_index,timestamp_seconds,source_video,output_file,width,height,source_fps,extract_fps,frame_stride
short_head_left_file000_episode000003_frame000700_t023333,short,head_left,short_head_left_file000,file-000.mp4,0,3,700,124,23.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000003_frame000700_t023333.jpg,640,480,30,3,10
short_head_left_file000_episode000003_frame000710_t023667,short,head_left,short_head_left_file000,file-000.mp4,0,3,710,134,23.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000003_frame000710_t023667.jpg,640,480,30,3,10
short_head_left_file000_episode000003_frame000720_t024000,short,head_left,short_head_left_file000,file-000.mp4,0,3,720,144,24.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000003_frame000720_t024000.jpg,640,480,30,3,10
short_head_left_file000_episode000003_frame000730_t024333,short,head_left,short_head_left_file000,file-000.mp4,0,3,730,154,24.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000003_frame000730_t024333.jpg,640,480,30,3,10
short_head_left_file000_episode000003_frame000740_t024667,short,head_left,short_head_left_file000,file-000.mp4,0,3,740,164,24.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000003_frame000740_t024667.jpg,640,480,30,3,10
short_head_left_file000_episode000003_frame000750_t025000,short,head_left,short_head_left_file000,file-000.mp4,0,3,750,174,25.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000003_frame000750_t025000.jpg,640,480,30,3,10
short_head_left_file000_episode000003_frame000760_t025333,short,head_left,short_head_left_file000,file-000.mp4,0,3,760,184,25.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000003_frame000760_t025333.jpg,640,480,30,3,10
short_head_left_file000_episode000004_frame000770_t025667,short,head_left,short_head_left_file000,file-000.mp4,0,4,770,2,25.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000004_frame000770_t025667.jpg,640,480,30,3,10
short_head_left_file000_episode000004_frame000780_t026000,short,head_left,short_head_left_file000,file-000.mp4,0,4,780,12,26.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000004_frame000780_t026000.jpg,640,480,30,3,10
short_head_left_file000_episode000004_frame000790_t026333,short,head_left,short_head_left_file000,file-000.mp4,0,4,790,22,26.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000004_frame000790_t026333.jpg,640,480,30,3,10
short_head_left_file000_episode000004_frame000800_t026667,short,head_left,short_head_left_file000,file-000.mp4,0,4,800,32,26.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000004_frame000800_t026667.jpg,640,480,30,3,10
short_head_left_file000_episode000004_frame000810_t027000,short,head_left,short_head_left_file000,file-000.mp4,0,4,810,42,27.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000004_frame000810_t027000.jpg,640,480,30,3,10
short_head_left_file000_episode000004_frame000820_t027333,short,head_left,short_head_left_file000,file-000.mp4,0,4,820,52,27.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000004_frame000820_t027333.jpg,640,480,30,3,10
short_head_left_file000_episode000004_frame000830_t027667,short,head_left,short_head_left_file000,file-000.mp4,0,4,830,62,27.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000004_frame000830_t027667.jpg,640,480,30,3,10
short_head_left_file000_episode000004_frame000840_t028000,short,head_left,short_head_left_file000,file-000.mp4,0,4,840,72,28.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000004_frame000840_t028000.jpg,640,480,30,3,10
short_head_left_file000_episode000004_frame000850_t028333,short,head_left,short_head_left_file000,file-000.mp4,0,4,850,82,28.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000004_frame000850_t028333.jpg,640,480,30,3,10
short_head_left_file000_episode000004_frame000860_t028667,short,head_left,short_head_left_file000,file-000.mp4,0,4,860,92,28.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000004_frame000860_t028667.jpg,640,480,30,3,10
short_head_left_file000_episode000004_frame000870_t029000,short,head_left,short_head_left_file000,file-000.mp4,0,4,870,102,29.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000004_frame000870_t029000.jpg,640,480,30,3,10
short_head_left_file000_episode000004_frame000880_t029333,short,head_left,short_head_left_file000,file-000.mp4,0,4,880,112,29.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000004_frame000880_t029333.jpg,640,480,30,3,10
short_head_left_file000_episode000004_frame000890_t029667,short,head_left,short_head_left_file000,file-000.mp4,0,4,890,122,29.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000004_frame000890_t029667.jpg,640,480,30,3,10
short_head_left_file000_episode000004_frame000900_t030000,short,head_left,short_head_left_file000,file-000.mp4,0,4,900,132,30.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000004_frame000900_t030000.jpg,640,480,30,3,10
short_head_left_file000_episode000004_frame000910_t030333,short,head_left,short_head_left_file000,file-000.mp4,0,4,910,142,30.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000004_frame000910_t030333.jpg,640,480,30,3,10
short_head_left_file000_episode000004_frame000920_t030667,short,head_left,short_head_left_file000,file-000.mp4,0,4,920,152,30.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000004_frame000920_t030667.jpg,640,480,30,3,10
short_head_left_file000_episode000004_frame000930_t031000,short,head_left,short_head_left_file000,file-000.mp4,0,4,930,162,31.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000004_frame000930_t031000.jpg,640,480,30,3,10
short_head_left_file000_episode000004_frame000940_t031333,short,head_left,short_head_left_file000,file-000.mp4,0,4,940,172,31.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000004_frame000940_t031333.jpg,640,480,30,3,10
short_head_left_file000_episode000004_frame000950_t031667,short,head_left,short_head_left_file000,file-000.mp4,0,4,950,182,31.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000004_frame000950_t031667.jpg,640,480,30,3,10
short_head_left_file000_episode000005_frame000960_t032000,short,head_left,short_head_left_file000,file-000.mp4,0,5,960,0,32.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000005_frame000960_t032000.jpg,640,480,30,3,10
short_head_left_file000_episode000005_frame000970_t032333,short,head_left,short_head_left_file000,file-000.mp4,0,5,970,10,32.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000005_frame000970_t032333.jpg,640,480,30,3,10
short_head_left_file000_episode000005_frame000980_t032667,short,head_left,short_head_left_file000,file-000.mp4,0,5,980,20,32.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000005_frame000980_t032667.jpg,640,480,30,3,10
short_head_left_file000_episode000005_frame000990_t033000,short,head_left,short_head_left_file000,file-000.mp4,0,5,990,30,33.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000005_frame000990_t033000.jpg,640,480,30,3,10
short_head_left_file000_episode000005_frame001000_t033333,short,head_left,short_head_left_file000,file-000.mp4,0,5,1000,40,33.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000005_frame001000_t033333.jpg,640,480,30,3,10
short_head_left_file000_episode000005_frame001010_t033667,short,head_left,short_head_left_file000,file-000.mp4,0,5,1010,50,33.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000005_frame001010_t033667.jpg,640,480,30,3,10
short_head_left_file000_episode000005_frame001020_t034000,short,head_left,short_head_left_file000,file-000.mp4,0,5,1020,60,34.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000005_frame001020_t034000.jpg,640,480,30,3,10
short_head_left_file000_episode000005_frame001030_t034333,short,head_left,short_head_left_file000,file-000.mp4,0,5,1030,70,34.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000005_frame001030_t034333.jpg,640,480,30,3,10
short_head_left_file000_episode000005_frame001040_t034667,short,head_left,short_head_left_file000,file-000.mp4,0,5,1040,80,34.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000005_frame001040_t034667.jpg,640,480,30,3,10
short_head_left_file000_episode000005_frame001050_t035000,short,head_left,short_head_left_file000,file-000.mp4,0,5,1050,90,35.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000005_frame001050_t035000.jpg,640,480,30,3,10
short_head_left_file000_episode000005_frame001060_t035333,short,head_left,short_head_left_file000,file-000.mp4,0,5,1060,100,35.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000005_frame001060_t035333.jpg,640,480,30,3,10
short_head_left_file000_episode000005_frame001070_t035667,short,head_left,short_head_left_file000,file-000.mp4,0,5,1070,110,35.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-000.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file000_episode000005_frame001070_t035667.jpg,640,480,30,3,10
